strain,treatment,track_id,n_steps,alpha,R,p_value,is_levy_strict,is_levy_statistical,classification
ROSELLA,Control,1503_1_138,54,3.480886968743288,-0.0037161817770375305,0.9493853548495151,False,False,Brownian
ROSELLA,Control,1503_1_2,109,2.942718999596953,-0.4790887611557877,0.48901462391864425,True,False,Lévy
ROSELLA,Control,1503_1_20,92,3.6048950534597966,-0.08990208041702363,0.7682484471390297,False,False,Brownian
ROSELLA,Control,1503_1_21,106,6.154994314360277,-0.7194911703817366,0.17250316000016863,False,False,Brownian
ROSELLA,Control,1503_1_3,56,16.040326119934026,-0.5388990937075584,0.011556387312492233,False,False,Brownian
ROSELLA,Control,1503_1_4,163,4.611781633285021,0.06438674515612786,0.7578147932947571,False,False,Brownian
ROSELLA,Control,1503_1_44,66,3.836886368816324,-0.005498408923775677,0.5363930675260877,False,False,Brownian
ROSELLA,Control,1503_1_5,125,3.523620884049541,-0.2495632070983944,0.6323645305327533,False,False,Brownian
ROSELLA,Control,1503_1_6,177,126.47976329628733,-0.564243160560963,0.39294214039666187,False,False,Brownian
ROSELLA,Control,1503_1_7,202,8.43552217774509,-0.19885274795746205,0.036796407969969004,False,False,Brownian
ROSELLA,Control,1503_1_75,132,2.6566584219436447,-0.018376603537193614,0.9043787455166973,True,False,Lévy
ROSELLA,Control,1503_1_82,63,2.0768910010930277,0.001186934968750275,0.9176969328093274,True,False,Lévy
ROSELLA,Control,1503_1_84,53,2.421188492500804,-1.3135812904948363,0.03377863883379561,True,False,Lévy
ROSELLA,Control,1503_1_9,104,3.176695737527915,-0.07818614450304406,0.7739503832187654,False,False,Brownian
ROSELLA,Control,1503_1_93,101,3.0249679882066993,-0.678876485743795,0.347642595355668,False,False,Brownian
ROSELLA,Control,1503_1_94,76,2.6346155457426237,-0.7903174046364776,0.2394790913698589,True,False,Lévy
ROSELLA,Control,1530_5_0,85,3.1406518189752854,-0.2076088918606791,0.1435048022942752,False,False,Brownian
ROSELLA,Control,1530_5_105,221,17.79918533270999,-0.5801342090107211,0.02991686225489224,False,False,Brownian
ROSELLA,Control,1530_5_11,135,2.9632151002075435,-0.27048108328172504,0.6568256588997725,True,False,Lévy
ROSELLA,Control,1530_5_110,88,2.250243940709316,-0.88319330029785,0.43721855855802927,True,False,Lévy
ROSELLA,Control,1530_5_118,58,1.7499580998287274,-0.6950078792146659,0.4681464881694408,True,False,Lévy
ROSELLA,Control,1530_5_119,58,3.180253478314341,-0.0038900458617007194,0.9518761964629294,False,False,Brownian
ROSELLA,Control,1530_5_142,100,11.507892440554523,-0.9410524972629857,0.16146908523559111,False,False,Brownian
ROSELLA,Control,1530_5_149,68,2.831918013250717,-0.31558552467637013,0.6264825978227047,True,False,Lévy
ROSELLA,Control,1530_5_153,57,2.5658777981255825,-0.8802379201642971,0.4023658140120866,True,False,Lévy
ROSELLA,Control,1530_5_155,63,2.659133339797,-0.39256739095369086,0.08838131313056001,True,False,Lévy
ROSELLA,Control,1530_5_162,147,2.9438247644825792,-1.5094525154763927,0.1266503817978137,True,False,Lévy
ROSELLA,Control,1530_5_18,106,5.718394678743532,-0.1395503038060003,0.2139485631068615,False,False,Brownian
ROSELLA,Control,1530_5_180,131,3.0782689852022695,-4.333750161220268,7.182807609314401e-06,False,False,Brownian
ROSELLA,Control,1530_5_181,76,2.71358659027004,-0.09575718681295575,0.22616675160048794,True,False,Lévy
ROSELLA,Control,1530_5_182,77,18.731100054738967,-0.8599881416750558,0.18951982625667152,False,False,Brownian
ROSELLA,Control,1530_5_183,50,2.5899450265349264,-0.953841903114611,0.14069053290901615,True,False,Lévy
ROSELLA,Control,1530_5_186,97,3.354219779057469,-0.12495451584858153,0.1959091459054686,False,False,Brownian
ROSELLA,Control,1530_5_190,144,5.834762953450896,-0.5298043855559034,0.05241343011927534,False,False,Brownian
ROSELLA,Control,1530_5_194,50,4.457608522019774,-0.05575039941041682,0.8092844234994141,False,False,Brownian
ROSELLA,Control,1530_5_20,183,30.03817503572627,-0.7768657808163393,0.14402581214352117,False,False,Brownian
ROSELLA,Control,1530_5_200,76,3.1034363393776707,-0.05005140684127796,0.8477969666062588,False,False,Brownian
ROSELLA,Control,1530_5_202,70,16.536715824958065,-1.2799340361094012,0.16796219177527394,False,False,Brownian
ROSELLA,Control,1530_5_21,127,3.1354009751512133,-0.44866915938090846,0.025566628083966893,False,False,Brownian
ROSELLA,Control,1530_5_22,221,4.169034333884969,-1.402750261791669,0.10210079773677211,False,False,Brownian
ROSELLA,Control,1530_5_220,51,2.732803493239989,0.024548197777042535,0.08329316548103358,True,False,Lévy
ROSELLA,Control,1530_5_223,96,4.008555434252806,-0.7566162170916635,0.2532515797795456,False,False,Brownian
ROSELLA,Control,1530_5_230,65,3.4322062984125137,0.0004325575351226685,0.9111745218414588,False,False,Brownian
ROSELLA,Control,1530_5_239,78,2.749515608744061,-0.1033642248408897,0.16695047308017186,True,False,Lévy
ROSELLA,Control,1530_5_243,75,2.679378378636666,-1.2389668349840859,0.15245972605486913,True,False,Lévy
ROSELLA,Control,1530_5_244,59,19.915334980544184,-0.04592549241419963,0.5209621314303063,False,False,Brownian
ROSELLA,Control,1530_5_263,64,3.3403788279676974,-0.42293139422506154,0.06878261918893128,False,False,Brownian
ROSELLA,Control,1530_5_268,53,2.433122223465038,-0.0025426894234003017,0.9610948789835757,True,False,Lévy
ROSELLA,Control,1530_5_27,197,9.445496612349013,-0.8776691029467676,0.1809763987160552,False,False,Brownian
ROSELLA,Control,1530_5_28,157,4.35011547812767,-0.6618438805892966,0.3335826954396338,False,False,Brownian
ROSELLA,Control,1530_5_286,69,5.340956438442122,-1.4375660258577656,0.0005078525075641994,False,False,Brownian
ROSELLA,Control,1530_5_29,189,4.227228058405686,0.008886365692957018,0.2512450737601011,False,False,Brownian
ROSELLA,Control,1530_5_292,59,3.1002672806844314,-0.055562561436246716,0.8091033862620777,False,False,Brownian
ROSELLA,Control,1530_5_3,186,2.658292558828545,-0.9006096362147309,0.11433212863022509,True,False,Lévy
ROSELLA,Control,1530_5_30,191,3.273302680148733,-0.8802304581536771,0.06801587205798584,False,False,Brownian
ROSELLA,Control,1530_5_32,195,17.782073659651438,-2.693807580615313,0.0013422797890145317,False,False,Brownian
ROSELLA,Control,1530_5_33,162,6.667727058265842,-0.7000502409209155,0.10337589802857758,False,False,Brownian
ROSELLA,Control,1530_5_36,131,2.4954577180520268,-0.0010269509935927346,0.9758100673923508,True,False,Lévy
ROSELLA,Control,1530_5_37,92,133.72794376178462,-0.6804642248296489,0.7861114230733972,False,False,Brownian
ROSELLA,Control,1530_5_39,113,4.461353158411727,-1.2014257981442569,0.1829529061096803,False,False,Brownian
ROSELLA,Control,1530_5_40,123,31.296595858668237,-0.8722295791811421,0.4351347794162439,False,False,Brownian
ROSELLA,Control,1530_5_41,173,8.063679676891265,-1.3155735766561574,0.0821452514721909,False,False,Brownian
ROSELLA,Control,1530_5_42,175,2.6980231572477464,-0.7775432030237176,0.1494408500833215,True,False,Lévy
ROSELLA,Control,1530_5_43,155,3.076498072912423,-7.886238934687418,0.00012384458899635355,False,False,Brownian
ROSELLA,Control,1530_5_44,76,,0.0,1.0,False,False,Brownian
ROSELLA,Control,1530_5_46,90,3.710530504128204,-1.3637357216470885,0.13273039354674582,False,False,Brownian
ROSELLA,Control,1530_5_47,172,3.591092617667128,0.0003953685810647034,0.926192460842953,False,False,Brownian
ROSELLA,Control,1530_5_48,50,,0.0,1.0,False,False,Brownian
ROSELLA,Control,1530_5_49,169,3.2842912505735344,-1.5473731827565895,0.0125798520289465,False,False,Brownian
ROSELLA,Control,1530_5_54,72,5.18391845190306,-0.005139263042215941,0.8361347202921727,False,False,Brownian
ROSELLA,Control,1530_5_56,160,3.7683961207651726,-1.8673261845008486,0.0036350177663635173,False,False,Brownian
ROSELLA,Control,1530_5_58,141,12.311862360921404,-0.5004275658868924,0.052388243295241305,False,False,Brownian
ROSELLA,Control,1530_5_59,179,28.04426471996866,-0.5121561011808753,0.4058739907051696,False,False,Brownian
ROSELLA,Control,1530_5_6,82,3.5131824598790304,-0.00792535487468446,0.9370425105046137,False,False,Brownian
ROSELLA,Control,1530_5_60,185,6.345447066081459,-0.7812765413977687,0.26720460483205977,False,False,Brownian
ROSELLA,Control,1530_5_61,204,3.9250226876120045,-0.626627031254737,0.13984998758252387,False,False,Brownian
ROSELLA,Control,1530_5_62,97,35.98535474155736,-8.000283093760283,0.0035438041613859764,False,False,Brownian
ROSELLA,Control,1530_5_63,169,5.5352764950165065,-5.378362364647153,0.00013954340290785945,False,False,Brownian
ROSELLA,Control,1530_5_64,54,10.738191526000502,0.04346021187378035,0.8058236436431262,False,False,Brownian
ROSELLA,Control,1530_5_65,191,9.24484223143011,0.005806810317528388,0.1096837724872411,False,False,Brownian
ROSELLA,Control,1530_5_66,150,5.263577899906168,0.00020249520917425823,0.9687673239497123,False,False,Brownian
