strain,treatment,track_id,n_steps,alpha,R,p_value,is_levy_strict,is_levy_statistical,classification
BR5270,Total_Extract_CBD,1517_2_76,78,3.5904967792390097,-0.8936908659345084,0.41603680035555,False,False,Brownian
BR5270,Total_Extract_CBD,1517_2_78,86,5.549023767749623,-0.5960762450674835,0.148563627437957,False,False,Brownian
BR5270,Total_Extract_CBD,1517_2_8,203,5.4438505965174535,-0.02672189214233983,0.42079983309386204,False,False,Brownian
BR5270,Total_Extract_CBD,1517_2_86,63,5.0756436546208805,-0.0075611459182652885,0.9264849094433767,False,False,Brownian
BR5270,Total_Extract_CBD,1517_2_9,113,4.050844189957296,-1.406958661673694,0.006304747142849834,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_1,181,3.431635561900011,-0.22470168680679525,0.28440703371228393,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_10,71,6.835691145157305,-0.03099068651714154,0.8689080491192008,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_11,217,4.084014257322127,0.002019949533740198,0.8881699555419076,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_111,114,3.5564679810538813,-0.12876604562193728,0.725944185120067,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_114,79,1.9639679091307571,-0.007836564854742378,0.9285355495108252,True,False,Lévy
BR5270,Total_Extract_CBD,1605_1_115,97,2.9592151188483413,-0.33834138556644944,0.5751344120152136,True,False,Lévy
BR5270,Total_Extract_CBD,1605_1_12,163,3.0802285492835324,0.0008639539988514605,0.9076271656896447,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_14,65,3.332878193425652,-1.1736786514150428,0.07431431323134756,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_15,67,1.944740387493435,-1.2217335238726053,0.332874136773194,True,False,Lévy
BR5270,Total_Extract_CBD,1605_1_16,181,4.441230846166459,-0.9256884469766808,0.3817062325345294,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_17,79,2.737002235924333,9.265811214803632e-05,0.9698705962925258,True,False,Lévy
BR5270,Total_Extract_CBD,1605_1_18,210,10.248599259408717,-0.8880295577510048,0.12094915721602191,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_19,176,2.6501365792003693,-0.325940854546648,0.07678631402047668,True,False,Lévy
BR5270,Total_Extract_CBD,1605_1_2,139,3.4565203082503237,-0.28107421433744184,0.625954793327121,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_20,219,5.148352482556805,-0.03014755568902905,0.13754400383658646,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_21,192,3.0153169037306546,-1.013663346592263,0.39847040516119936,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_23,198,3.3761392990651453,-1.0502025406975224,0.048791358339141874,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_24,220,3.4657127862629804,-0.29213529188653675,0.2446187502595124,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_25,223,5.625035729454399,-1.1333308908880402,0.04446546898025572,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_26,218,4.777475850446505,-2.553180381218609,0.0488487516182088,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_3,198,2.2422173995561607,-0.2977553141995357,0.660602324413849,True,False,Lévy
BR5270,Total_Extract_CBD,1605_1_30,194,3.768588388306204,-0.02858079614237863,0.8840818946875577,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_32,89,6.71101251028739,-0.7797232447161677,0.0011638556108301366,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_35,217,5.372896949555943,-0.0015806915493621343,0.9644208294768517,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_37,208,4.359241793124342,-0.38219967892885176,0.5583817398037874,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_4,184,3.9813922888841065,0.00024913586365573476,0.9637137180838073,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_6,228,8.458832613497053,-0.8476032790133019,0.1399275782377197,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_7,160,5.031144252851982,-0.008980620976106968,0.9269664414174944,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_83,143,3.2309489479810964,-0.010883628641793652,0.9164044623022217,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_86,52,3.3617648718712614,-1.0186674358549275,0.3808497448923922,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_9,188,5.559542885174916,-0.29053818592221736,0.6084124108467843,False,False,Brownian
BR5270,Total_Extract_CBD,1605_1_98,51,4.491386887554331,-0.15818245556424237,0.0009166433658067644,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_0,133,28.41120577689031,-0.36966013980700874,0.3062602876303435,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_1,63,5.865033470400106,-0.0772361484911574,0.8004717138843098,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_10,187,10.542629439891332,0.19458449496481434,0.6240503643452208,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_11,106,2.7684322183900836,-1.3697169572606878,0.034528519822464035,True,False,Lévy
BR5270,Total_Extract_CBD,1640_0_12,70,3.5721132915982072,-0.28151823759893074,0.3774440013224998,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_13,167,9.09171980161207,-0.10447727911955162,0.7929455394686964,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_15,171,6.909614383941143,-1.1326538124590186,0.23223430698627123,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_17,72,292.2923076520956,0.6831794372350233,0.2338616151662951,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_18,132,12.409170490836383,-0.4824466184859211,0.03327800702174161,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_2,121,70.82643997902582,-4.275527325185159,0.04210196694995221,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_20,133,17.39145121138092,-0.8418497975543235,0.06329448988851845,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_22,178,4.477398514978637,-0.08188875238503934,1.3997917784226736e-06,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_23,141,26.42750009566798,-3.004281408277406,0.14561085192313217,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_24,174,5.121157986260272,-2.3997793494694157,0.04582914723434696,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_26,74,11.03014613522722,-0.13112859722070702,0.1903122274195248,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_37,53,8.817241517627554,-1.812444778527912,0.0414372240583135,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_4,136,13.289188057575695,-2.2271262208340934,0.026537141432148696,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_5,121,161.38045001163715,-0.06070957509110464,0.8328390334247373,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_6,124,511.96803493005496,,,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_7,155,7.0451348137496135,-0.19895051481055803,0.3826394563879152,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_8,122,24.4678393317938,-16.12599983142674,0.000100301175510192,False,False,Brownian
BR5270,Total_Extract_CBD,1640_0_9,144,17.007821270282555,0.039637492654393536,0.6743730010782258,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_0,100,14.858141133146333,1.5270071322429972,0.26455862184035395,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_1,101,54.77704141269457,-0.42989995409131776,0.03224951886250336,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_10,93,68.08531940133679,-3.471296835536073,0.028636548153636244,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_11,75,2.819692233296271,0.021050309576499893,0.7450526679254958,True,False,Lévy
BR5270,CBD 0.3uM,1511_1_12,187,77.22989373416812,-0.6880217277004697,0.16033963245962002,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_123,85,2.4827024458588696,-16.85722423203245,7.695685758152007e-09,True,False,Lévy
BR5270,CBD 0.3uM,1511_1_129,51,52.06343548562664,-0.08252628772241843,0.6829277827934946,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_13,186,14.266994437169222,-2.168717064556275,5.77252831393055e-08,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_14,172,72.70272188359276,-0.7515446123958713,0.039180354524313316,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_17,209,5.967174669369865,-1.0750205280156697,0.18441423554759895,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_18,73,6.877277728825328,-0.7302762425035046,0.18623023698470842,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_19,129,54.17361722133607,-6.559113288401674,0.028825842043248992,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_2,120,5.022029570880954,-0.2483200675423236,0.2491421411089514,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_20,141,3.232581642801546,-1.285837148640351,0.13941229875138783,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_21,72,6.309204217128751,0.24488535024049451,0.02935488050713555,False,True,Brownian
BR5270,CBD 0.3uM,1511_1_22,214,8.59463539599748,-4.175143028138081,0.00014386561483823834,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_23,213,10.172956528637288,-149.45949576359132,1.390441788895759e-136,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_25,100,1809.9850745283773,,,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_26,138,44.878519581976626,-1.578685422191581,0.28828330600217833,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_27,194,13.575958582713742,-1.0944796343950438,0.0008574601764183545,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_28,154,2.7705960540602943,-0.5767590310620272,0.12109062444353975,True,False,Lévy
BR5270,CBD 0.3uM,1511_1_3,180,67.78993345730584,0.1475905218583653,8.934130764351712e-28,False,True,Brownian
BR5270,CBD 0.3uM,1511_1_38,93,6.202890307907869,-0.7380566944652458,0.06453394334620598,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_39,56,7.300996362785457,-3.123635199906845,0.00014668658428131247,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_43,132,23.883608609204252,0.4236313058297174,0.023188167068875387,False,True,Brownian
BR5270,CBD 0.3uM,1511_1_49,89,7.830693558339086,0.06494571657281323,4.865639425744933e-07,False,True,Brownian
BR5270,CBD 0.3uM,1511_1_5,204,5.517722239377718,-0.00789252350429015,0.9199787881502901,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_54,61,4.535763988814632,0.011672606362185034,0.4877723726429323,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_6,233,6.147443471171943,-4.878207063447118e-05,0.9955233010238824,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_7,128,53.76141863822494,-0.8877599940791172,0.4870889198745939,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_8,171,9.392819359698228,0.19506212182850446,3.164698536369729e-07,False,True,Brownian
BR5270,CBD 0.3uM,1511_1_9,142,8.428029733451087,-0.031393710103183425,0.2549194893076351,False,False,Brownian
BR5270,CBD 0.3uM,1511_1_96,103,14.458878890944273,-0.6170002324012,0.4114564242285659,False,False,Brownian
BR5270,CBD 0.3uM,1600_2_0,156,29.132553297334784,0.36686521748712053,0.028749419461996974,False,True,Brownian
BR5270,CBD 0.3uM,1600_2_1,220,13.019461725126375,-2.273141752351708,0.026531294949554342,False,False,Brownian
BR5270,CBD 0.3uM,1600_2_10,77,25.332416477475455,0.01634740443838112,0.8438758958202217,False,False,Brownian
BR5270,CBD 0.3uM,1600_2_11,87,3.5235051631231995,0.0003451037245285199,0.8632924128510968,False,False,Brownian
BR5270,CBD 0.3uM,1600_2_12,148,16.44783510562074,-0.9439836589795405,0.44083102613847036,False,False,Brownian
