strain,treatment,track_id,n_steps,alpha,R,p_value,is_levy_strict,is_levy_statistical,classification
UA44,CBDV 3uM,1453_2_9,164,2.620035792885573,-0.15564148698989722,0.7102447010972721,True,False,Lévy
UA44,CBDV 3uM,1453_2_95,50,8.046438530211127,-0.9375952168143731,0.11189909058489103,False,False,Brownian
UA44,CBDV 3uM,1453_2_96,51,2.429110197872281,-0.5883706598170986,0.50868986833931,True,False,Lévy
UA44,CBDV 3uM,1545_1_14,64,2.6175233240862714,-0.7326016722045668,0.04240308208439253,True,False,Lévy
UA44,CBDV 3uM,1545_1_28,76,3.5307713915165073,-0.00035076872289313554,0.9355780447671244,False,False,Brownian
UA44,CBDV 3uM,1545_1_34,55,3.6211718741187275,0.0002059737464915612,0.9558090649743236,False,False,Brownian
UA44,CBDV 3uM,1545_1_38,64,4.131876929133703,-1.0163419856385132,0.36980059453092773,False,False,Brownian
UA44,CBDV 3uM,1545_1_47,92,2.9395840243005074,-0.6826251104727626,0.3067102100599083,True,False,Lévy
UA44,CBDV 3uM,1545_1_57,53,2.0508863855055868,-1.5275403292104142,0.2507856093839247,True,False,Lévy
UA44,CBDV 3uM,1545_1_60,64,15.1963836125872,-0.8708538921484787,0.12553664161366762,False,False,Brownian
UA44,CBDV 3uM,1551_0_18,168,5.328827926782892,-0.6791728880670209,0.2964000377902668,False,False,Brownian
UA44,CBDV 3uM,1551_0_2,100,3.781103843648249,-0.2863651808022136,0.3142579285913081,False,False,Brownian
UA44,CBDV 3uM,1551_0_22,133,2.2434114106886254,-0.4542274957855241,0.5312921812949729,True,False,Lévy
UA44,CBDV 3uM,1551_0_32,84,2.1483176318856696,-2.074624075206898,0.2171731426852499,True,False,Lévy
UA44,CBDV 3uM,1551_0_4,104,2.017605145267695,-0.5199343914761028,0.5407551268083925,True,False,Lévy
UA44,CBDV 3uM,1551_0_5,129,3.548386690656774,-0.014649366924074314,0.8946479402422868,False,False,Brownian
UA44,CBDV 3uM,1551_0_7,138,5.591491276542288,-0.0027691217647071442,0.6970108504848498,False,False,Brownian
UA44,CBDV 3uM,1551_0_8,122,3.2810840260005314,-1.4800076619954448,0.02705059397529055,False,False,Brownian
UA44,Control,1033_13_0,119,4.040333269128467,0.009607883445555916,0.4057338448754494,False,False,Brownian
UA44,Control,1033_13_1,166,16.56628428682461,-0.34924151248636265,0.26859523560930365,False,False,Brownian
UA44,Control,1033_13_10,59,2.251964548268988,-2.299865451803935,0.2141991944733196,True,False,Lévy
UA44,Control,1033_13_100,91,2.4770721783031675,-0.0013186264872528386,0.9716438476681305,True,False,Lévy
UA44,Control,1033_13_104,56,2.5301609979635846,-2.2349434829726986,0.020090131644152104,True,False,Lévy
UA44,Control,1033_13_105,58,2.908875038147145,-0.3335131979084658,0.6127767406072692,True,False,Lévy
UA44,Control,1033_13_106,86,4.192279120343333,-0.10158187070393287,0.7694345120031534,False,False,Brownian
UA44,Control,1033_13_11,189,4.360011146914999,-0.28139272224000406,0.17286553524899195,False,False,Brownian
UA44,Control,1033_13_120,67,2.8010329430131553,-0.11392162570820552,0.3329785505762267,True,False,Lévy
UA44,Control,1033_13_14,72,5.9547741309326785,-0.03470220966148324,0.3734490819135534,False,False,Brownian
UA44,Control,1033_13_25,114,2.3915900683772158,-0.6351782583577466,0.44117759089729436,True,False,Lévy
UA44,Control,1033_13_28,108,3.3549127038888185,-0.9777751720942491,0.3571497367725617,False,False,Brownian
UA44,Control,1033_13_37,103,1.9658593359154146,-0.0066302889365706386,0.9400204007344961,True,False,Lévy
UA44,Control,1033_13_49,50,3.4031511981432914,-0.08767785894333902,0.7868837730718561,False,False,Brownian
UA44,Control,1033_13_51,69,1.9168563084789687,-5.8468046815835955,0.05124194378483839,True,False,Lévy
UA44,Control,1033_13_60,146,5.5123922175511835,-0.012632742960033583,0.9185583148121982,False,False,Brownian
UA44,Control,1033_13_70,73,3.2402591112711816,-0.7728907864604899,0.19751407551458755,False,False,Brownian
UA44,Control,1033_13_88,96,2.7952154338238078,-0.7310131591671953,0.14476646773525342,True,False,Lévy
UA44,Control,1045_5_1,183,71.52763398127989,-1.2070045342805247,0.04557551868584942,False,False,Brownian
UA44,Control,1045_5_101,96,3.5036047469863214,-1.2864811992388527,0.33278589319999896,False,False,Brownian
UA44,Control,1045_5_117,65,13.558719272750768,-0.9165278828244123,0.2776333598439964,False,False,Brownian
UA44,Control,1045_5_12,213,3.2110031201776543,-0.95749172480952,0.35460182583675504,False,False,Brownian
UA44,Control,1045_5_132,51,4.388847340427114,-0.19698628018847875,0.6697215546951758,False,False,Brownian
UA44,Control,1045_5_134,54,3.1341721509928324,-0.06501368693765863,0.8133116646196032,False,False,Brownian
UA44,Control,1045_5_14,57,3.20928227293162,-0.07396598125739406,0.8054895322409945,False,False,Brownian
UA44,Control,1045_5_15,139,2.106120309539163,-3.6965236700496176,0.09794855771832653,True,False,Lévy
UA44,Control,1045_5_17,100,4.684288895516703,-0.04314442625207271,0.8594268391119391,False,False,Brownian
UA44,Control,1045_5_18,83,2.2528361731476085,-0.8281583525183742,0.46535844840232443,True,False,Lévy
UA44,Control,1045_5_19,148,2.38853229380614,-1.4864587720617366,0.2787681655704105,True,False,Lévy
UA44,Control,1045_5_21,195,3.667325480057524,-0.40743681999630693,0.08184157221832923,False,False,Brownian
UA44,Control,1045_5_22,149,5.823743164325221,-0.2233342917429197,0.21686308224904838,False,False,Brownian
UA44,Control,1045_5_28,155,3.569553947263502,-0.02516721508585963,0.5486183707684702,False,False,Brownian
UA44,Control,1045_5_29,109,4.361664356135954,-0.003173470695606473,0.04908360614915514,False,False,Brownian
UA44,Control,1045_5_3,204,5.638754865838246,-0.0005798387415877349,0.9806095058397999,False,False,Brownian
UA44,Control,1045_5_33,74,4.519354272529481,-1.6292816635955365,0.13572202292684526,False,False,Brownian
UA44,Control,1045_5_34,87,4.332586682600612,-0.013876655233881818,0.8900802737325566,False,False,Brownian
UA44,Control,1045_5_4,140,2.3259431629645486,-2.013826936403069,0.1897386135743564,True,False,Lévy
UA44,Control,1045_5_42,164,5.5037364298703775,-0.5843087584040416,0.13309281066517684,False,False,Brownian
UA44,Control,1045_5_44,159,5.105375090935322,-5.8986735419153113e-05,0.9947691978027241,False,False,Brownian
UA44,Control,1045_5_5,217,4.694746273721116,-0.03479769542705802,0.864591851627553,False,False,Brownian
UA44,Control,1045_5_6,239,12.042671320689935,-1.136243588535378,0.010135433228740397,False,False,Brownian
UA44,Control,1045_5_74,82,4.703045404186602,-0.10880360807941325,0.7665783424848958,False,False,Brownian
UA44,Control,1045_5_83,92,3.1172525276949545,-0.01306176197504505,0.9182038592647528,False,False,Brownian
UA44,Control,1045_5_84,109,2.3953332278102546,0.0006295068357846656,0.9380482548942581,True,False,Lévy
UA44,Control,1045_5_85,84,4.039649435604611,-1.400899537941005,0.15449404128672767,False,False,Brownian
UA44,Control,1045_5_88,109,2.475640163939873,-0.016056424544295234,0.897625037345738,True,False,Lévy
UA44,Control,1045_5_9,104,2.8883915781870604,-0.4759952004808514,0.5308541956746264,True,False,Lévy
UA44,Control,1045_5_93,130,2.4850529512774506,-2.3603293486981145,0.20211722183743208,True,False,Lévy
UA44,Control,1051_4_11,156,2.916845625229752,-0.43853754934666767,0.2789734998724446,True,False,Lévy
UA44,Control,1051_4_13,162,3.3756912629834734,-1.3972102125409607,0.1183408668730527,False,False,Brownian
UA44,Control,1051_4_14,185,2.938627751032375,-0.2923415024532332,0.34996438948863684,True,False,Lévy
UA44,Control,1051_4_192,59,3.526002015847677,-0.28555116324781155,0.1757335073505647,False,False,Brownian
UA44,Control,1051_4_27,51,3.077245074374883,-0.46682813911322274,0.5043789102068602,False,False,Brownian
UA44,Control,1051_4_38,53,2.155101677955619,-2.0168773330891128,0.23328411333752053,True,False,Lévy
UA44,Control,1051_4_45,89,4.575939585551273,-0.0037723592464772304,0.6719004589446169,False,False,Brownian
UA44,Control,1051_4_6,116,5.03616619975967,2.720082621765485e-05,0.9959243186497769,False,False,Brownian
UA44,Control,1051_4_61,52,2.6177374866124836,-1.2514115466199305,0.04635347978714249,True,False,Lévy
UA44,Control,1051_4_64,98,2.3379560072594328,0.000311065431479296,0.9442350281331311,True,False,Lévy
UA44,Control,1051_4_93,91,2.8421135263344564,-0.09261368072328136,0.7868280069318396,True,False,Lévy
UA44,Control,1056_6_10,64,2.3307569864715374,-0.8427276603994667,0.39444148014812064,True,False,Lévy
UA44,Control,1056_6_104,59,2.524716544854929,-0.23898533300353308,0.1429054536056341,True,False,Lévy
UA44,Control,1056_6_107,65,31.55798670224417,-0.34224635292926964,0.5140689270875245,False,False,Brownian
UA44,Control,1056_6_113,64,3.0942390345026656,-0.06797882975329617,0.7977136901481048,False,False,Brownian
UA44,Control,1056_6_127,78,3.5678500636119748,-0.00035799311336623396,0.9767902099970681,False,False,Brownian
UA44,Control,1056_6_13,172,3.79616669744468,-1.6409787715904667,0.02556853134397933,False,False,Brownian
UA44,Control,1056_6_14,55,3.188313081014407,0.0005430518035661747,0.9509019938763872,False,False,Brownian
UA44,Control,1056_6_17,171,3.048656624542835,-0.09640757068004291,0.2045107125752671,False,False,Brownian
UA44,Control,1056_6_174,52,4.341477620230556,-0.010242876857948335,0.9250549616480019,False,False,Brownian
UA44,Control,1056_6_18,177,27.87968655129963,-19.490357140223075,5.367172586178259e-05,False,False,Brownian
UA44,Control,1056_6_19,57,3.994574098884437,-0.01382695876150275,0.9015553710926697,False,False,Brownian
UA44,Control,1056_6_24,175,2.768158099542336,-0.26932214973253044,0.6390220450600163,True,False,Lévy
UA44,Control,1056_6_31,222,5.039715707352823,-1.2439520504950656,0.0848944150064342,False,False,Brownian
UA44,Control,1056_6_4,112,2.2589585130051137,-3.434113296224388,0.10674409369165698,True,False,Lévy
UA44,Control,1056_6_43,161,3.448486271960872,-2.1041566208162625,0.03714207944874432,False,False,Brownian
UA44,Control,1056_6_44,82,6.051084184922429,-0.016933172105093597,0.6305379298372973,False,False,Brownian
UA44,Control,1056_6_6,64,3.173124555514334,0.005045527250847483,0.22383010275062376,False,False,Brownian
