strain,treatment,track_id,n_steps,alpha,R,p_value,is_levy_strict,is_levy_statistical,classification
NL5901,Control,1822_5_43,139,12.92228434085209,-1.0021495130329385,0.02974786627728828,False,False,Brownian
NL5901,Control,1822_5_48,106,45.378253841561886,0.016119818517082468,0.7912463840921858,False,False,Brownian
NL5901,Control,1822_5_5,161,3.0012537855170667,-0.3999896705574639,0.5870792946465739,False,False,Brownian
NL5901,Control,1822_5_6,152,3.675369770539502,-0.005025711050180175,0.6529669622825737,False,False,Brownian
NL5901,Control,1822_5_62,66,1.951604310572079,-2.8958097316729434,0.0012235690633170596,True,False,Lévy
NL5901,Control,1822_5_67,133,4.614693285507595,-0.9117869608192195,0.21403340375641677,False,False,Brownian
NL5901,Control,1822_5_7,139,2.9393802188227323,-0.022654475779828598,0.9016713444160173,True,False,Lévy
NL5901,Control,1822_5_70,57,3.3288332500369484,-0.0032412385433658875,0.8844850548441203,False,False,Brownian
NL5901,Control,1822_5_74,124,2.532198860482554,-0.00846982641751981,0.9288086384109567,True,False,Lévy
NL5901,Control,1822_5_99,59,11.156785566839948,-0.6311306324997226,0.04664345109681745,False,False,Brownian
NL5901,CBD 3uM,1517_0_0,113,6.571836876638277,0.0072648285498260745,0.0510457094135082,False,False,Brownian
NL5901,CBD 3uM,1517_0_10,148,5.07388624519631,0.08923807125768213,0.44676963694108796,False,False,Brownian
NL5901,CBD 3uM,1517_0_12,181,42.26721968926712,-0.15070263318886923,0.3788459795138207,False,False,Brownian
NL5901,CBD 3uM,1517_0_13,117,6.555711374383254,-0.10924893589616902,0.5657921714995944,False,False,Brownian
NL5901,CBD 3uM,1517_0_14,154,14.734688919907017,-0.06169334315418973,0.012675903255998114,False,False,Brownian
NL5901,CBD 3uM,1517_0_15,242,4.344796439481336,-0.031048540758881527,0.8621065168101634,False,False,Brownian
NL5901,CBD 3uM,1517_0_17,128,10.84623156030583,-1.9863965350395034,0.11705800814925396,False,False,Brownian
NL5901,CBD 3uM,1517_0_18,188,3.9455719366489856,-0.002561179048611306,0.9630900420336602,False,False,Brownian
NL5901,CBD 3uM,1517_0_19,123,3.946573499712314,-1.2834004566035917,0.13867095607019403,False,False,Brownian
NL5901,CBD 3uM,1517_0_2,86,63.035886758225416,-0.31304883339975653,0.8660109241781955,False,False,Brownian
